id,program,department,year,semester,division,day,start_time,end_time,subject,faculty,room
3772,BE,Information Technology,SY,3,A,Friday,12:15,01:15,Project Lab,Prof. Faculty 239,IN-128
3773,BE,Information Technology,SY,3,A,Friday,02:00,03:00,Project Lab,Prof. Faculty 061,IN-191
3774,BE,Information Technology,SY,3,A,Friday,03:00,04:00,Electrical Machines,Prof. Faculty 011,IN-299
3775,BE,Information Technology,SY,3,A,Saturday,09:00,10:00,DBMS,Prof. Faculty 246,IN-122
3776,BE,Information Technology,SY,3,A,Saturday,10:00,11:00,Project Lab,Prof. Faculty 166,IN-212
3777,BE,Information Technology,SY,3,A,Saturday,11:15,12:15,CAD/CAM,Prof. Faculty 045,IN-206
3778,BE,Information Technology,SY,3,A,Saturday,12:15,01:15,Surveying,Prof. Faculty 016,IN-106
3779,BE,Information Technology,SY,3,A,Saturday,02:00,03:00,Digital Electronics,Prof. Faculty 024,IN-302
3780,BE,Information Technology,SY,3,A,Saturday,03:00,04:00,Physics,Prof. Faculty 195,IN-195
3781,BE,Information Technology,SY,3,B,Monday,09:00,10:00,Mathematics,Prof. Faculty 221,IN-302
3782,BE,Information Technology,SY,3,B,Monday,10:00,11:00,Cloud Computing,Prof. Faculty 081,IN-270
3783,BE,Information Technology,SY,3,B,Monday,11:15,12:15,Data Structures,Prof. Faculty 073,IN-199
3784,BE,Information Technology,SY,3,B,Monday,12:15,01:15,Project Lab,Prof. Faculty 222,IN-273
3785,BE,Information Technology,SY,3,B,Monday,02:00,03:00,Digital Electronics,Prof. Faculty 130,IN-282
3786,BE,Information Technology,SY,3,B,Monday,03:00,04:00,Data Structures,Prof. Faculty 150,IN-184
3787,BE,Information Technology,SY,3,B,Tuesday,09:00,10:00,Digital Electronics,Prof. Faculty 228,IN-242
3788,BE,Information Technology,SY,3,B,Tuesday,10:00,11:00,Python Programming,Prof. Faculty 218,IN-156
3789,BE,Information Technology,SY,3,B,Tuesday,11:15,12:15,Software Engineering,Prof. Faculty 077,IN-151
3790,BE,Information Technology,SY,3,B,Tuesday,12:15,01:15,Mathematics,Prof. Faculty 027,IN-302
3791,BE,Information Technology,SY,3,B,Tuesday,02:00,03:00,Digital Electronics,Prof. Faculty 103,IN-153
3792,BE,Information Technology,SY,3,B,Tuesday,03:00,04:00,DBMS,Prof. Faculty 165,IN-210
3793,BE,Information Technology,SY,3,B,Wednesday,09:00,10:00,Web Development,Prof. Faculty 182,IN-143
3794,BE,Information Technology,SY,3,B,Wednesday,10:00,11:00,Thermodynamics,Prof. Faculty 074,IN-316
3795,BE,Information Technology,SY,3,B,Wednesday,11:15,12:15,Project Lab,Prof. Faculty 121,IN-126
3796,BE,Information Technology,SY,3,B,Wednesday,12:15,01:15,Web Development,Prof. Faculty 221,IN-235
3797,BE,Information Technology,SY,3,B,Wednesday,02:00,03:00,Java Programming,Prof. Faculty 206,IN-224
3798,BE,Information Technology,SY,3,B,Wednesday,03:00,04:00,Python Programming,Prof. Faculty 073,IN-199
3799,BE,Information Technology,SY,3,B,Thursday,09:00,10:00,Python Programming,Prof. Faculty 036,IN-273
3800,BE,Information Technology,SY,3,B,Thursday,10:00,11:00,Data Structures,Prof. Faculty 197,IN-210
3801,BE,Information Technology,SY,3,B,Thursday,11:15,12:15,Web Development,Prof. Faculty 047,IN-191
3802,BE,Information Technology,SY,3,B,Thursday,12:15,01:15,Thermodynamics,Prof. Faculty 241,IN-159
3803,BE,Information Technology,SY,3,B,Thursday,02:00,03:00,Project Lab,Prof. Faculty 032,IN-311
3804,BE,Information Technology,SY,3,B,Thursday,03:00,04:00,Surveying,Prof. Faculty 230,IN-241
3805,BE,Information Technology,SY,3,B,Friday,09:00,10:00,Software Engineering,Prof. Faculty 144,IN-206
3806,BE,Information Technology,SY,3,B,Friday,10:00,11:00,Surveying,Prof. Faculty 202,IN-238
3807,BE,Information Technology,SY,3,B,Friday,11:15,12:15,Java Programming,Prof. Faculty 059,IN-148
3808,BE,Information Technology,SY,3,B,Friday,12:15,01:15,DBMS,Prof. Faculty 226,IN-169
3809,BE,Information Technology,SY,3,B,Friday,02:00,03:00,DBMS,Prof. Faculty 242,IN-290
3810,BE,Information Technology,SY,3,B,Friday,03:00,04:00,Cloud Computing,Prof. Faculty 141,IN-177
3811,BE,Information Technology,SY,3,B,Saturday,09:00,10:00,Thermodynamics,Prof. Faculty 233,IN-181
3812,BE,Information Technology,SY,3,B,Saturday,10:00,11:00,Web Development,Prof. Faculty 037,IN-178
3813,BE,Information Technology,SY,3,B,Saturday,11:15,12:15,Thermodynamics,Prof. Faculty 071,IN-310
3814,BE,Information Technology,SY,3,B,Saturday,12:15,01:15,Data Structures,Prof. Faculty 188,IN-215
3815,BE,Information Technology,SY,3,B,Saturday,02:00,03:00,Cyber Security,Prof. Faculty 091,IN-152
3816,BE,Information Technology,SY,3,B,Saturday,03:00,04:00,Digital Electronics,Prof. Faculty 220,IN-117
3817,BE,Information Technology,SY,4,A,Monday,09:00,10:00,Mathematics,Prof. Faculty 193,IN-222
3818,BE,Information Technology,SY,4,A,Monday,10:00,11:00,Operating Systems,Prof. Faculty 151,IN-287
3819,BE,Information Technology,SY,4,A,Monday,11:15,12:15,Web Development,Prof. Faculty 126,IN-253
3820,BE,Information Technology,SY,4,A,Monday,12:15,01:15,Software Engineering,Prof. Faculty 094,IN-261
3821,BE,Information Technology,SY,4,A,Monday,02:00,03:00,AI Fundamentals,Prof. Faculty 236,IN-236
3822,BE,Information Technology,SY,4,A,Monday,03:00,04:00,Cloud Computing,Prof. Faculty 170,IN-246
3823,BE,Information Technology,SY,4,A,Tuesday,09:00,10:00,Operating Systems,Prof. Faculty 028,IN-236
3824,BE,Information Technology,SY,4,A,Tuesday,10:00,11:00,Cloud Computing,Prof. Faculty 014,IN-302
3825,BE,Information Technology,SY,4,A,Tuesday,11:15,12:15,Data Structures,Prof. Faculty 133,IN-207
3826,BE,Information Technology,SY,4,A,Tuesday,12:15,01:15,Software Engineering,Prof. Faculty 245,IN-216
3827,BE,Information Technology,SY,4,A,Tuesday,02:00,03:00,Java Programming,Prof. Faculty 082,IN-110
3828,BE,Information Technology,SY,4,A,Tuesday,03:00,04:00,Surveying,Prof. Faculty 113,IN-205
3829,BE,Information Technology,SY,4,A,Wednesday,09:00,10:00,Digital Electronics,Prof. Faculty 091,IN-168
3830,BE,Information Technology,SY,4,A,Wednesday,10:00,11:00,Software Engineering,Prof. Faculty 044,IN-277
3831,BE,Information Technology,SY,4,A,Wednesday,11:15,12:15,Computer Networks,Prof. Faculty 181,IN-163
3832,BE,Information Technology,SY,4,A,Wednesday,12:15,01:15,Cloud Computing,Prof. Faculty 071,IN-226
3833,BE,Information Technology,SY,4,A,Wednesday,02:00,03:00,Project Lab,Prof. Faculty 193,IN-181
3834,BE,Information Technology,SY,4,A,Wednesday,03:00,04:00,Electrical Machines,Prof. Faculty 165,IN-191
3835,BE,Information Technology,SY,4,A,Thursday,09:00,10:00,Java Programming,Prof. Faculty 192,IN-270
3836,BE,Information Technology,SY,4,A,Thursday,10:00,11:00,Data Structures,Prof. Faculty 149,IN-132
3837,BE,Information Technology,SY,4,A,Thursday,11:15,12:15,Digital Electronics,Prof. Faculty 137,IN-293
3838,BE,Information Technology,SY,4,A,Thursday,12:15,01:15,Digital Electronics,Prof. Faculty 173,IN-260
3839,BE,Information Technology,SY,4,A,Thursday,02:00,03:00,Project Lab,Prof. Faculty 229,IN-294
3840,BE,Information Technology,SY,4,A,Thursday,03:00,04:00,CAD/CAM,Prof. Faculty 093,IN-303
3841,BE,Information Technology,SY,4,A,Friday,09:00,10:00,Computer Networks,Prof. Faculty 063,IN-190
3842,BE,Information Technology,SY,4,A,Friday,10:00,11:00,Electrical Machines,Prof. Faculty 112,IN-293
3843,BE,Information Technology,SY,4,A,Friday,11:15,12:15,Cloud Computing,Prof. Faculty 224,IN-179
3844,BE,Information Technology,SY,4,A,Friday,12:15,01:15,Surveying,Prof. Faculty 249,IN-149
3845,BE,Information Technology,SY,4,A,Friday,02:00,03:00,Data Structures,Prof. Faculty 148,IN-306
3846,BE,Information Technology,SY,4,A,Friday,03:00,04:00,Electrical Machines,Prof. Faculty 022,IN-125
3847,BE,Information Technology,SY,4,A,Saturday,09:00,10:00,AI Fundamentals,Prof. Faculty 040,IN-278
3848,BE,Information Technology,SY,4,A,Saturday,10:00,11:00,Computer Networks,Prof. Faculty 238,IN-274
3849,BE,Information Technology,SY,4,A,Saturday,11:15,12:15,Web Development,Prof. Faculty 122,IN-276
3850,BE,Information Technology,SY,4,A,Saturday,12:15,01:15,Software Engineering,Prof. Faculty 095,IN-290
3851,BE,Information Technology,SY,4,A,Saturday,02:00,03:00,Machine Learning,Prof. Faculty 036,IN-293
3852,BE,Information Technology,SY,4,A,Saturday,03:00,04:00,Web Development,Prof. Faculty 089,IN-256
3853,BE,Information Technology,SY,4,B,Monday,09:00,10:00,Digital Electronics,Prof. Faculty 147,IN-114
3854,BE,Information Technology,SY,4,B,Monday,10:00,11:00,Thermodynamics,Prof. Faculty 066,IN-185
3855,BE,Information Technology,SY,4,B,Monday,11:15,12:15,Data Structures,Prof. Faculty 083,IN-129
3856,BE,Information Technology,SY,4,B,Monday,12:15,01:15,Cyber Security,Prof. Faculty 138,IN-102
3857,BE,Information Technology,SY,4,B,Monday,02:00,03:00,Java Programming,Prof. Faculty 055,IN-261
3858,BE,Information Technology,SY,4,B,Monday,03:00,04:00,Cloud Computing,Prof. Faculty 048,IN-288
3859,BE,Information Technology,SY,4,B,Tuesday,09:00,10:00,DBMS,Prof. Faculty 083,IN-269
3860,BE,Information Technology,SY,4,B,Tuesday,10:00,11:00,Electrical Machines,Prof. Faculty 164,IN-202
3861,BE,Information Technology,SY,4,B,Tuesday,11:15,12:15,Surveying,Prof. Faculty 160,IN-165
3862,BE,Information Technology,SY,4,B,Tuesday,12:15,01:15,DBMS,Prof. Faculty 109,IN-308
3863,BE,Information Technology,SY,4,B,Tuesday,02:00,03:00,Electrical Machines,Prof. Faculty 064,IN-213
3864,BE,Information Technology,SY,4,B,Tuesday,03:00,04:00,Electrical Machines,Prof. Faculty 018,IN-184
3865,BE,Information Technology,SY,4,B,Wednesday,09:00,10:00,Thermodynamics,Prof. Faculty 178,IN-221
3866,BE,Information Technology,SY,4,B,Wednesday,10:00,11:00,Web Development,Prof. Faculty 048,IN-200
3867,BE,Information Technology,SY,4,B,Wednesday,11:15,12:15,Cyber Security,Prof. Faculty 137,IN-295
3868,BE,Information Technology,SY,4,B,Wednesday,12:15,01:15,Web Development,Prof. Faculty 243,IN-176
3869,BE,Information Technology,SY,4,B,Wednesday,02:00,03:00,Computer Networks,Prof. Faculty 015,IN-146
3870,BE,Information Technology,SY,4,B,Wednesday,03:00,04:00,CAD/CAM,Prof. Faculty 211,IN-226
3871,BE,Information Technology,SY,4,B,Thursday,09:00,10:00,Cloud Computing,Prof. Faculty 245,IN-115
3872,BE,Information Technology,SY,4,B,Thursday,10:00,11:00,Computer Networks,Prof. Faculty 030,IN-183
3873,BE,Information Technology,SY,4,B,Thursday,11:15,12:15,Machine Learning,Prof. Faculty 162,IN-292
3874,BE,Information Technology,SY,4,B,Thursday,12:15,01:15,Physics,Prof. Faculty 001,IN-124
3875,BE,Information Technology,SY,4,B,Thursday,02:00,03:00,Thermodynamics,Prof. Faculty 100,IN-316
3876,BE,Information Technology,SY,4,B,Thursday,03:00,04:00,Computer Networks,Prof. Faculty 087,IN-234
3877,BE,Information Technology,SY,4,B,Friday,09:00,10:00,Machine Learning,Prof. Faculty 036,IN-267
3878,BE,Information Technology,SY,4,B,Friday,10:00,11:00,Project Lab,Prof. Faculty 043,IN-116
3879,BE,Information Technology,SY,4,B,Friday,11:15,12:15,Python Programming,Prof. Faculty 215,IN-114
3880,BE,Information Technology,SY,4,B,Friday,12:15,01:15,Software Engineering,Prof. Faculty 150,IN-270
3881,BE,Information Technology,SY,4,B,Friday,02:00,03:00,Computer Networks,Prof. Faculty 124,IN-225
3882,BE,Information Technology,SY,4,B,Friday,03:00,04:00,Surveying,Prof. Faculty 159,IN-273
3883,BE,Information Technology,SY,4,B,Saturday,09:00,10:00,AI Fundamentals,Prof. Faculty 059,IN-217
3884,BE,Information Technology,SY,4,B,Saturday,10:00,11:00,AI Fundamentals,Prof. Faculty 220,IN-183
3885,BE,Information Technology,SY,4,B,Saturday,11:15,12:15,Java Programming,Prof. Faculty 214,IN-317
3886,BE,Information Technology,SY,4,B,Saturday,12:15,01:15,Project Lab,Prof. Faculty 171,IN-211
3887,BE,Information Technology,SY,4,B,Saturday,02:00,03:00,Java Programming,Prof. Faculty 076,IN-272
3888,BE,Information Technology,SY,4,B,Saturday,03:00,04:00,Electrical Machines,Prof. Faculty 047,IN-175
3889,BE,Information Technology,TY,5,A,Monday,09:00,10:00,AI Fundamentals,Prof. Faculty 135,IN-169
3890,BE,Information Technology,TY,5,A,Monday,10:00,11:00,Cyber Security,Prof. Faculty 163,IN-208
3891,BE,Information Technology,TY,5,A,Monday,11:15,12:15,Surveying,Prof. Faculty 227,IN-285
3892,BE,Information Technology,TY,5,A,Monday,12:15,01:15,Physics,Prof. Faculty 129,IN-270
3893,BE,Information Technology,TY,5,A,Monday,02:00,03:00,Java Programming,Prof. Faculty 071,IN-201
3894,BE,Information Technology,TY,5,A,Monday,03:00,04:00,Web Development,Prof. Faculty 237,IN-148
3895,BE,Information Technology,TY,5,A,Tuesday,09:00,10:00,Java Programming,Prof. Faculty 186,IN-227
3896,BE,Information Technology,TY,5,A,Tuesday,10:00,11:00,Physics,Prof. Faculty 195,IN-208
3897,BE,Information Technology,TY,5,A,Tuesday,11:15,12:15,Computer Networks,Prof. Faculty 117,IN-272
3898,BE,Information Technology,TY,5,A,Tuesday,12:15,01:15,Cyber Security,Prof. Faculty 037,IN-233
3899,BE,Information Technology,TY,5,A,Tuesday,02:00,03:00,Operating Systems,Prof. Faculty 227,IN-286
3900,BE,Information Technology,TY,5,A,Tuesday,03:00,04:00,Computer Networks,Prof. Faculty 073,IN-283
3901,BE,Information Technology,TY,5,A,Wednesday,09:00,10:00,Java Programming,Prof. Faculty 134,IN-120
3902,BE,Information Technology,TY,5,A,Wednesday,10:00,11:00,Mathematics,Prof. Faculty 161,IN-114
3903,BE,Information Technology,TY,5,A,Wednesday,11:15,12:15,Surveying,Prof. Faculty 139,IN-151
3904,BE,Information Technology,TY,5,A,Wednesday,12:15,01:15,Computer Networks,Prof. Faculty 079,IN-201
3905,BE,Information Technology,TY,5,A,Wednesday,02:00,03:00,Web Development,Prof. Faculty 073,IN-282
3906,BE,Information Technology,TY,5,A,Wednesday,03:00,04:00,Python Programming,Prof. Faculty 169,IN-285
3907,BE,Information Technology,TY,5,A,Thursday,09:00,10:00,CAD/CAM,Prof. Faculty 215,IN-176
3908,BE,Information Technology,TY,5,A,Thursday,10:00,11:00,Project Lab,Prof. Faculty 105,IN-264
3909,BE,Information Technology,TY,5,A,Thursday,11:15,12:15,Java Programming,Prof. Faculty 093,IN-128
3910,BE,Information Technology,TY,5,A,Thursday,12:15,01:15,Computer Networks,Prof. Faculty 161,IN-284
3911,BE,Information Technology,TY,5,A,Thursday,02:00,03:00,Mathematics,Prof. Faculty 160,IN-113
3912,BE,Information Technology,TY,5,A,Thursday,03:00,04:00,Digital Electronics,Prof. Faculty 079,IN-181
3913,BE,Information Technology,TY,5,A,Friday,09:00,10:00,CAD/CAM,Prof. Faculty 201,IN-161
3914,BE,Information Technology,TY,5,A,Friday,10:00,11:00,Cloud Computing,Prof. Faculty 150,IN-179
3915,BE,Information Technology,TY,5,A,Friday,11:15,12:15,Python Programming,Prof. Faculty 180,IN-274
3916,BE,Information Technology,TY,5,A,Friday,12:15,01:15,Cloud Computing,Prof. Faculty 245,IN-179
3917,BE,Information Technology,TY,5,A,Friday,02:00,03:00,Cyber Security,Prof. Faculty 133,IN-217
3918,BE,Information Technology,TY,5,A,Friday,03:00,04:00,Physics,Prof. Faculty 149,IN-213
3919,BE,Information Technology,TY,5,A,Saturday,09:00,10:00,Physics,Prof. Faculty 087,IN-301
3920,BE,Information Technology,TY,5,A,Saturday,10:00,11:00,Project Lab,Prof. Faculty 021,IN-109
3921,BE,Information Technology,TY,5,A,Saturday,11:15,12:15,Physics,Prof. Faculty 124,IN-185
3922,BE,Information Technology,TY,5,A,Saturday,12:15,01:15,Python Programming,Prof. Faculty 127,IN-309
3923,BE,Information Technology,TY,5,A,Saturday,02:00,03:00,DBMS,Prof. Faculty 159,IN-227
3924,BE,Information Technology,TY,5,A,Saturday,03:00,04:00,Software Engineering,Prof. Faculty 087,IN-181
3925,BE,Information Technology,TY,5,B,Monday,09:00,10:00,Web Development,Prof. Faculty 089,IN-101
3926,BE,Information Technology,TY,5,B,Monday,10:00,11:00,Machine Learning,Prof. Faculty 209,IN-191
3927,BE,Information Technology,TY,5,B,Monday,11:15,12:15,Cloud Computing,Prof. Faculty 022,IN-299
3928,BE,Information Technology,TY,5,B,Monday,12:15,01:15,Cloud Computing,Prof. Faculty 156,IN-107
3929,BE,Information Technology,TY,5,B,Monday,02:00,03:00,Digital Electronics,Prof. Faculty 218,IN-143
3930,BE,Information Technology,TY,5,B,Monday,03:00,04:00,Cloud Computing,Prof. Faculty 209,IN-204
3931,BE,Information Technology,TY,5,B,Tuesday,09:00,10:00,Python Programming,Prof. Faculty 118,IN-305
3932,BE,Information Technology,TY,5,B,Tuesday,10:00,11:00,Cyber Security,Prof. Faculty 085,IN-176
3933,BE,Information Technology,TY,5,B,Tuesday,11:15,12:15,DBMS,Prof. Faculty 013,IN-163
3934,BE,Information Technology,TY,5,B,Tuesday,12:15,01:15,Web Development,Prof. Faculty 026,IN-145
3935,BE,Information Technology,TY,5,B,Tuesday,02:00,03:00,Computer Networks,Prof. Faculty 026,IN-101
3936,BE,Information Technology,TY,5,B,Tuesday,03:00,04:00,Software Engineering,Prof. Faculty 225,IN-236
3937,BE,Information Technology,TY,5,B,Wednesday,09:00,10:00,Data Structures,Prof. Faculty 174,IN-279
3938,BE,Information Technology,TY,5,B,Wednesday,10:00,11:00,Thermodynamics,Prof. Faculty 070,IN-121
3939,BE,Information Technology,TY,5,B,Wednesday,11:15,12:15,Java Programming,Prof. Faculty 103,IN-137
3940,BE,Information Technology,TY,5,B,Wednesday,12:15,01:15,DBMS,Prof. Faculty 111,IN-209
3941,BE,Information Technology,TY,5,B,Wednesday,02:00,03:00,AI Fundamentals,Prof. Faculty 162,IN-262
3942,BE,Information Technology,TY,5,B,Wednesday,03:00,04:00,Java Programming,Prof. Faculty 015,IN-245
3943,BE,Information Technology,TY,5,B,Thursday,09:00,10:00,Thermodynamics,Prof. Faculty 089,IN-249
3944,BE,Information Technology,TY,5,B,Thursday,10:00,11:00,Cloud Computing,Prof. Faculty 087,IN-138
3945,BE,Information Technology,TY,5,B,Thursday,11:15,12:15,Software Engineering,Prof. Faculty 249,IN-290
3946,BE,Information Technology,TY,5,B,Thursday,12:15,01:15,Cyber Security,Prof. Faculty 029,IN-104
3947,BE,Information Technology,TY,5,B,Thursday,02:00,03:00,Software Engineering,Prof. Faculty 075,IN-186
3948,BE,Information Technology,TY,5,B,Thursday,03:00,04:00,Cloud Computing,Prof. Faculty 003,IN-150
3949,BE,Information Technology,TY,5,B,Friday,09:00,10:00,Python Programming,Prof. Faculty 174,IN-117
3950,BE,Information Technology,TY,5,B,Friday,10:00,11:00,AI Fundamentals,Prof. Faculty 217,IN-251
3951,BE,Information Technology,TY,5,B,Friday,11:15,12:15,Project Lab,Prof. Faculty 214,IN-234
3952,BE,Information Technology,TY,5,B,Friday,12:15,01:15,Physics,Prof. Faculty 021,IN-177
3953,BE,Information Technology,TY,5,B,Friday,02:00,03:00,Physics,Prof. Faculty 234,IN-193
3954,BE,Information Technology,TY,5,B,Friday,03:00,04:00,CAD/CAM,Prof. Faculty 054,IN-195
3955,BE,Information Technology,TY,5,B,Saturday,09:00,10:00,Computer Networks,Prof. Faculty 006,IN-139
3956,BE,Information Technology,TY,5,B,Saturday,10:00,11:00,AI Fundamentals,Prof. Faculty 050,IN-234
3957,BE,Information Technology,TY,5,B,Saturday,11:15,12:15,Cyber Security,Prof. Faculty 212,IN-202
3958,BE,Information Technology,TY,5,B,Saturday,12:15,01:15,Physics,Prof. Faculty 103,IN-308
3959,BE,Information Technology,TY,5,B,Saturday,02:00,03:00,Cloud Computing,Prof. Faculty 210,IN-141
3960,BE,Information Technology,TY,5,B,Saturday,03:00,04:00,Digital Electronics,Prof. Faculty 002,IN-132
3961,BE,Information Technology,TY,6,A,Monday,09:00,10:00,Python Programming,Prof. Faculty 028,IN-198
3962,BE,Information Technology,TY,6,A,Monday,10:00,11:00,Thermodynamics,Prof. Faculty 174,IN-252
3963,BE,Information Technology,TY,6,A,Monday,11:15,12:15,Physics,Prof. Faculty 243,IN-102
3964,BE,Information Technology,TY,6,A,Monday,12:15,01:15,Project Lab,Prof. Faculty 175,IN-199
3965,BE,Information Technology,TY,6,A,Monday,02:00,03:00,DBMS,Prof. Faculty 098,IN-287
3966,BE,Information Technology,TY,6,A,Monday,03:00,04:00,AI Fundamentals,Prof. Faculty 100,IN-198
3967,BE,Information Technology,TY,6,A,Tuesday,09:00,10:00,DBMS,Prof. Faculty 052,IN-102
3968,BE,Information Technology,TY,6,A,Tuesday,10:00,11:00,Mathematics,Prof. Faculty 140,IN-217
3969,BE,Information Technology,TY,6,A,Tuesday,11:15,12:15,Data Structures,Prof. Faculty 068,IN-186
3970,BE,Information Technology,TY,6,A,Tuesday,12:15,01:15,DBMS,Prof. Faculty 030,IN-200
3971,BE,Information Technology,TY,6,A,Tuesday,02:00,03:00,Java Programming,Prof. Faculty 148,IN-130
3972,BE,Information Technology,TY,6,A,Tuesday,03:00,04:00,Mathematics,Prof. Faculty 223,IN-288
3973,BE,Information Technology,TY,6,A,Wednesday,09:00,10:00,Project Lab,Prof. Faculty 204,IN-249
3974,BE,Information Technology,TY,6,A,Wednesday,10:00,11:00,Operating Systems,Prof. Faculty 107,IN-166
3975,BE,Information Technology,TY,6,A,Wednesday,11:15,12:15,DBMS,Prof. Faculty 094,IN-239
3976,BE,Information Technology,TY,6,A,Wednesday,12:15,01:15,Electrical Machines,Prof. Faculty 166,IN-193
3977,BE,Information Technology,TY,6,A,Wednesday,02:00,03:00,Software Engineering,Prof. Faculty 107,IN-126
3978,BE,Information Technology,TY,6,A,Wednesday,03:00,04:00,Operating Systems,Prof. Faculty 173,IN-170
3979,BE,Information Technology,TY,6,A,Thursday,09:00,10:00,Digital Electronics,Prof. Faculty 150,IN-252
